StudentId;SemesterId;SubjectId;YearsOfStudyId;FirstFifteenMinuteExam;SecondFifteenMinuteExam;ThirdFifteenMinuteExam;FirstFortyFiveMinuteExam;SecondFortyFiveMinuteExam;FinalExam;ModifiedDate
906;1;5;14;8,8;6,6;9,5;7,4;5,3;8,1;2023-07-26
906;1;6;14;8,2;8,9;9,5;5,1;5,7;6,4;2023-07-26
906;1;7;14;5,9;6,6;7,3;7,9;8,6;9,3;2023-07-26
906;1;8;14;8,8;6,4;9,1;6,7;9,4;7;2023-07-26
906;1;9;14;6,2;5,9;5,5;5,2;9,9;9,6;2023-07-26
906;1;10;14;7,8;5,5;8,2;5,9;8,6;6,3;2023-07-26
906;1;11;14;5,4;9,9;9,4;8,8;8,3;7,7;2023-07-26
906;1;12;14;6,9;9,2;6,4;8,7;5,9;8,2;2023-07-26
907;1;1;14;7,7;5,1;7,5;9,9;7,4;9,8;2023-07-26
907;1;2;14;6,1;9,5;7,9;6,3;9,6;8;2023-07-26
907;1;3;14;5,4;6,4;7,5;8,5;9,5;5,5;2023-07-26
907;1;4;14;9,2;8,2;7,3;6,4;5,5;9,6;2023-07-26
907;1;5;14;7,2;8,1;9,1;5,1;6,1;7,1;2023-07-26
907;1;6;14;5,6;7,2;8,8;5,5;7,1;8,8;2023-07-26
907;1;7;14;5,3;6,7;8,1;9,5;5,9;7,3;2023-07-26
907;1;8;14;5,8;6,3;6,8;7,3;7,8;8,2;2023-07-26
907;1;9;14;6,8;9,8;7,9;6;9;7,1;2023-07-26
907;1;10;14;7,7;5,8;8,8;6,8;9,9;7,9;2023-07-26
907;1;11;14;7,4;7,4;7,5;7,5;7,5;7,5;2023-07-26
907;1;12;14;6;8,5;6;8,5;6;8,5;2023-07-26
908;1;1;14;8,8;9,4;5;5,6;6,2;6,8;2023-07-26
908;1;2;14;9,6;9,9;5,3;5,6;6;6,3;2023-07-26
908;1;3;14;6,5;7;7,4;7,8;8,2;8,6;2023-07-26
908;1;4;14;5,1;8,1;6,1;9;7;5;2023-07-26
908;1;5;14;6,8;8,4;5;6,6;8,2;9,8;2023-07-26
908;1;6;14;8,7;7,3;5,9;9,5;8,1;6,7;2023-07-26
908;1;7;14;7,5;9,8;7,1;9,4;6,7;9;2023-07-26
908;1;8;14;5,3;7,6;9,9;7,2;9,6;6,9;2023-07-26
908;1;9;14;9,6;9,5;9,4;9,3;9,2;9,2;2023-07-26
908;1;10;14;6;5,2;9,3;8,5;7,6;6,8;2023-07-26
908;1;11;14;7;6,5;5,9;5,4;9,9;9,4;2023-07-26
908;1;12;14;9,6;6;7,5;8,9;5,4;6,8;2023-07-26
909;1;1;14;7,8;8,2;8,5;8,8;9,1;9,4;2023-07-26
909;1;2;14;6,1;8,8;6,5;9,1;6,8;9,5;2023-07-26
909;1;3;14;7,2;9;5,8;7,6;9,4;6,2;2023-07-26
909;1;4;14;7,2;7,3;7,3;7,3;7,4;7,4;2023-07-26
909;1;5;14;7,2;5,7;9,2;7,7;6,2;9,7;2023-07-26
909;1;6;14;6,7;7,6;8,6;9,5;5,5;6,4;2023-07-26
909;1;7;14;6,5;8,3;5,2;7;8,9;5,7;2023-07-26
909;1;8;14;8,5;7,5;6,6;5,7;9,8;8,9;2023-07-26
909;1;9;14;8,6;6;8,5;5,9;8,3;5,7;2023-07-26
909;1;10;14;7;9,7;7,3;5;7,7;5,3;2023-07-26
909;1;11;14;7,5;7,8;8,2;8,5;8,9;9,2;2023-07-26
909;1;12;14;6,3;9,5;7,8;6,1;9,4;7,7;2023-07-26
910;1;1;14;8,2;5,2;7,2;9,2;6,1;8,1;2023-07-26
910;1;2;14;6,5;6,6;6,6;6,7;6,8;6,8;2023-07-26
910;1;3;14;7,1;9,6;7,1;9,6;7,1;9,6;2023-07-26
910;1;4;14;9,5;8,3;7,2;6,1;5;8,9;2023-07-26
910;1;5;14;8,5;9,9;6,4;7,8;9,2;5,7;2023-07-26
910;1;6;14;8,8;6,9;5;8,1;6,2;9,3;2023-07-26
910;1;7;14;5,1;8,4;6,7;5;8,3;6,6;2023-07-26
910;1;8;14;9,5;9,1;8,7;8,4;8;7,6;2023-07-26
910;1;9;14;9;5,6;7,2;8,7;5,3;6,9;2023-07-26
910;1;10;14;7,4;8,6;9,8;6;7,2;8,4;2023-07-26
910;1;11;14;8,2;7,2;6,1;5,1;9;8;2023-07-26
910;1;12;14;9,1;6,7;9,2;6,7;9,2;6,8;2023-07-26
911;1;1;14;6,6;6,8;7,1;7,3;7,5;7,7;2023-07-26
911;1;2;14;5,7;8,4;6,1;8,9;6,6;9,3;2023-07-26
911;1;3;14;6,9;8;9;5,1;6,1;7,1;2023-07-26
911;1;4;14;7,5;8,6;9,6;5,7;6,8;7,8;2023-07-26
911;1;5;14;5,3;5,7;6,1;6,4;6,8;7,2;2023-07-26
911;1;6;14;5,1;7,3;9,4;6,5;8,7;5,8;2023-07-26
911;1;7;14;7,3;9,6;7;9,3;6,7;9;2023-07-26
911;1;8;14;6,6;9,9;8,2;6,4;9,7;7,9;2023-07-26
911;1;9;14;9,1;8;6,9;5,8;9,7;8,6;2023-07-26
911;1;10;14;5,8;5,3;9,9;9,5;9,1;8,6;2023-07-26
911;1;11;14;6,3;5;8,8;7,6;6,3;5,1;2023-07-26
911;1;12;14;6;9,3;7,6;5,9;9,3;7,6;2023-07-26
912;1;1;14;8,3;8,1;8;7,8;7,6;7,5;2023-07-26
912;1;2;14;8;9,4;5,7;7,1;8,5;9,8;2023-07-26
912;1;3;14;8,5;5,5;7,5;9,5;6,5;8,5;2023-07-26
912;1;4;14;5,1;7,2;9,3;6,4;8,5;5,6;2023-07-26
912;1;5;14;6,2;7,4;8,6;9,8;6;7,1;2023-07-26
912;1;6;14;8,9;9,9;5,8;6,7;7,7;8,6;2023-07-26
912;1;7;14;7,3;7,4;7,5;7,6;7,7;7,7;2023-07-26
912;1;8;14;6,7;9,7;7,6;5,5;8,5;6,4;2023-07-26
912;1;9;14;7;7;7;7;7;7;2023-07-26
912;1;10;14;5,2;7,4;9,5;6,6;8,8;5,9;2023-07-26
912;1;11;14;6,9;7,9;8,8;9,8;5,8;6,8;2023-07-26
912;1;12;14;5,2;6,8;8,3;9,8;6,4;7,9;2023-07-26
913;1;1;14;6,5;7,6;8,7;9,8;5,9;7;2023-07-26
913;1;2;14;8;6,4;9,8;8,2;6,7;5,1;2023-07-26
913;1;3;14;6,7;7,6;8,5;9,4;5,3;6,2;2023-07-26
913;1;4;14;5,7;7,6;9,4;6,2;8;9,8;2023-07-26
913;1;5;14;5,8;6,7;7,6;8,4;9,3;5,2;2023-07-26
913;1;6;14;7,5;7,3;7,1;7;6,8;6,7;2023-07-26
913;1;7;14;5,5;5,4;5,3;5,2;5;9,9;2023-07-26
913;1;8;14;5,4;9,5;8,6;7,7;6,8;5,9;2023-07-26
913;1;9;14;7,8;6,6;5,3;9;7,8;6,5;2023-07-26
913;1;10;14;8;7,3;6,6;5,9;5,1;9,4;2023-07-26
913;1;11;14;5,5;5,4;5,2;5;9,9;9,7;2023-07-26
913;1;12;14;6,4;7,2;8;8,8;9,6;5,3;2023-07-26
914;1;1;14;9,7;9,6;9,5;9,4;9,3;9,2;2023-07-26
914;1;2;14;8,9;9,7;5,5;6,3;7,1;7,8;2023-07-26
914;1;3;14;8,1;6,8;5,5;9,2;7,9;6,6;2023-07-26
914;1;4;14;8,4;8,7;9;9,3;9,6;9,8;2023-07-26
914;1;5;14;9,6;5;5,3;5,6;5,9;6,3;2023-07-26
914;1;6;14;5,8;7,9;5;7,1;9,2;6,2;2023-07-26
914;1;7;14;7,1;6,5;5,9;5,3;9,6;9;2023-07-26
914;1;8;14;7,4;9,8;7,2;9,6;7;9,4;2023-07-26
914;1;9;14;5,2;6,5;7,8;9,1;5,4;6,7;2023-07-26
914;1;10;14;6,1;5,3;9,4;8,6;7,8;7;2023-07-26
914;1;11;14;6,1;5,2;9,2;8,3;7,3;6,4;2023-07-26
914;1;12;14;5,4;5,5;5,6;5,6;5,7;5,8;2023-07-26
915;1;1;14;5,2;6,3;7,4;8,5;9,6;5,7;2023-07-26
915;1;2;14;5;6,2;7,4;8,5;9,7;5,9;2023-07-26
915;1;3;14;8,2;6,6;5,1;8,6;7;5,5;2023-07-26
915;1;4;14;5;5,7;6,3;7;7,6;8,2;2023-07-26
915;1;5;14;5;6,1;7,3;8,4;9,5;5,6;2023-07-26
915;1;6;14;6,4;7,4;8,5;9,5;5,5;6,5;2023-07-26
915;1;7;14;7,1;9,6;7,1;9,6;7,2;9,7;2023-07-26
915;1;8;14;6,3;9,4;7,5;5,6;8,7;6,8;2023-07-26
915;1;9;14;8,8;5,5;7,2;9;5,7;7,4;2023-07-26
915;1;10;14;6,7;6,2;5,7;5,2;9,7;9,2;2023-07-26
915;1;11;14;5,9;5,9;5,9;5,8;5,8;5,7;2023-07-26
915;1;12;14;7,3;9,2;6,2;8,2;5,1;7,1;2023-07-26
916;1;1;14;8,4;9,6;5,8;7,1;8,3;9,6;2023-07-26
916;1;2;14;6,5;7;7,6;8,1;8,6;9,1;2023-07-26
916;1;3;14;5,7;8,1;5,5;7,9;5,3;7,7;2023-07-26
916;1;4;14;6,6;5,6;9,7;8,8;7,8;6,9;2023-07-26
916;1;5;14;5,2;9,9;9,6;9,3;9;8,7;2023-07-26
916;1;6;14;5,8;5,5;5,1;9,8;9,5;9,1;2023-07-26
916;1;7;14;8,1;7,7;7,3;6,9;6,4;6;2023-07-26
916;1;8;14;5,2;5,8;6,3;6,9;7,5;8;2023-07-26
916;1;9;14;7,4;9;5,5;7;8,6;5,1;2023-07-26
916;1;10;14;7;8,3;9,5;5,7;6,9;8,2;2023-07-26
916;1;11;14;5,4;7,6;9,8;7;9,2;6,4;2023-07-26
916;1;12;14;7,3;7,7;8,1;8,5;8,9;9,2;2023-07-26
917;1;1;14;5,8;8;5,2;7,5;9,7;6,9;2023-07-26
917;1;2;14;8,8;8,6;8,5;8,3;8,1;7,9;2023-07-26
917;1;3;14;7;9,6;7,2;9,9;7,5;5,1;2023-07-26
917;1;4;14;6,2;9,1;7;9,9;7,8;5,8;2023-07-26
917;1;5;14;8,1;5,8;8,6;6,3;9,1;6,8;2023-07-26
917;1;6;14;9,5;8;6,6;5,2;8,7;7,3;2023-07-26
917;1;7;14;5;5,2;5,5;5,7;5,9;6,2;2023-07-26
917;1;8;14;5,4;7,3;9,2;6,2;8,1;5;2023-07-26
917;1;9;14;6,8;6,2;5,6;9,9;9,3;8,7;2023-07-26
917;1;10;14;6,3;7,1;7,9;8,7;9,5;5,3;2023-07-26
917;1;11;14;5,5;6,2;6,9;7,7;8,4;9,1;2023-07-26
917;1;12;14;5,8;5,5;5,2;9,8;9,5;9,2;2023-07-26
918;1;1;14;9,2;5,6;7;8,4;9,8;6,2;2023-07-26
918;1;2;14;5,5;9,7;8,9;8,2;7,4;6,6;2023-07-26
918;1;3;14;5,3;8,3;6,3;9,3;7,3;5,3;2023-07-26
918;1;4;14;6,4;9,1;6,8;9,5;7,2;9,9;2023-07-26
918;1;5;14;5,9;7,7;9,4;6,2;7,9;9,7;2023-07-26
918;1;6;14;9,2;5,9;7,6;9,4;6,1;7,9;2023-07-26
918;1;7;14;7,6;6,7;5,7;9,8;8,8;7,9;2023-07-26
918;1;8;14;7,9;8,3;8,8;9,2;9,6;5;2023-07-26
918;1;9;14;7,9;8,7;9,6;5,4;6,2;7;2023-07-26
918;1;10;14;5,8;7,6;9,3;6;7,8;9,5;2023-07-26
918;1;11;14;5;9,1;8,1;7,1;6,2;5,2;2023-07-26
918;1;12;14;8,1;7,9;7,7;7,5;7,3;7,1;2023-07-26
919;1;1;14;5;9,7;9,4;9,1;8,8;8,5;2023-07-26
919;1;2;14;5,5;5,8;6,1;6,5;6,8;7,1;2023-07-26
919;1;3;14;7,1;9,9;7,6;5,3;8;5,7;2023-07-26
919;1;4;14;9,3;5,9;7,6;9,2;5,9;7,5;2023-07-26
919;1;5;14;7,9;7,5;7,1;6,7;6,3;5,9;2023-07-26
919;1;6;14;5,9;9,3;7,8;6,3;9,8;8,3;2023-07-26
919;1;7;14;7,9;6,5;5;8,6;7,1;5,7;2023-07-26
919;1;8;14;8,1;8;7,9;7,7;7,6;7,5;2023-07-26
919;1;9;14;9,6;8,6;7,5;6,5;5,5;9,4;2023-07-26
919;1;10;14;5,9;8,9;7;5;8,1;6,2;2023-07-26
919;1;11;14;9,2;7,6;6;9,4;7,9;6,3;2023-07-26
919;1;12;14;6,1;7,4;8,8;5,1;6,4;7,7;2023-07-26
920;1;1;14;9,4;7,8;6,2;9,6;8;6,4;2023-07-26
920;1;2;14;5,8;5,4;5;9,7;9,3;8,9;2023-07-26
920;1;3;14;8,2;8,5;8,9;9,2;9,5;9,9;2023-07-26
920;1;4;14;9,3;7,4;5,6;8,8;6,9;5,1;2023-07-26
920;1;5;14;6,7;5,9;5,2;9,4;8,7;7,9;2023-07-26
920;1;6;14;5,5;8,6;6,6;9,6;7,6;5,7;2023-07-26
920;1;7;14;5,4;8;5,6;8,2;5,8;8,4;2023-07-26
920;1;8;14;7;7,5;7,9;8,3;8,8;9,2;2023-07-26
920;1;9;14;6;5,8;5,6;5,4;5,2;5;2023-07-26
920;1;10;14;9,9;7,6;5,3;8;5,8;8,5;2023-07-26
920;1;11;14;7,3;5;7,6;5,3;8;5,7;2023-07-26
920;1;12;14;9,7;5,1;5,6;6,1;6,6;7;2023-07-26
921;1;1;14;5,5;7,1;8,8;5,5;7,1;8,8;2023-07-26
921;1;2;14;6,7;8,6;5,4;7,3;9,2;6;2023-07-26
921;1;3;14;9,2;8,1;6,9;5,7;9,5;8,3;2023-07-26
921;1;4;14;8,2;8;7,8;7,6;7,4;7,2;2023-07-26
921;1;5;14;9,4;6,6;8,7;5,9;8,1;5,3;2023-07-26
921;1;6;14;7,4;9,2;6;7,8;9,6;6,4;2023-07-26
921;1;7;14;9,3;8,9;8,4;8;7,6;7,2;2023-07-26
921;1;8;14;9,9;5,4;5,9;6,4;6,9;7,4;2023-07-26
921;1;9;14;8,8;9,5;5,3;6,1;6,8;7,6;2023-07-26
921;1;10;14;8,9;6,7;9,5;7,3;5,1;7,9;2023-07-26
921;1;11;14;6,1;9,4;7,6;5,8;9;7,2;2023-07-26
921;1;12;14;7,5;5;7,4;9,8;7,3;9,7;2023-07-26
922;1;1;14;7,3;8,1;9;9,8;5,7;6,5;2023-07-26
922;1;2;14;5,7;9,2;7,8;6,4;5;8,6;2023-07-26
922;1;3;14;7,4;9,8;7,1;9,4;6,8;9,1;2023-07-26
922;1;4;14;5,9;6,8;7,7;8,6;9,4;5,3;2023-07-26
922;1;5;14;8,3;5,6;7,8;5,1;7,3;9,6;2023-07-26
922;1;6;14;7,3;8,2;9;9,9;5,7;6,6;2023-07-26
922;1;7;14;6,1;6,8;7,6;8,3;9;9,7;2023-07-26
922;1;8;14;8,3;6,6;5;8,3;6,6;9,9;2023-07-26
922;1;9;14;6,2;7;7,8;8,7;9,5;5,3;2023-07-26
922;1;10;14;9,2;5,8;7,5;9,2;5,8;7,5;2023-07-26
922;1;11;14;6,9;6,3;5,6;9,9;9,2;8,5;2023-07-26
922;1;12;14;5;7,2;9,3;6,5;8,6;5,7;2023-07-26
923;1;1;14;5,9;7,3;8,7;5,1;6,5;8;2023-07-26
923;1;2;14;8,3;9,2;5,1;5,9;6,8;7,7;2023-07-26
923;1;3;14;6,2;7,4;8,5;9,7;5,8;7;2023-07-26
923;1;4;14;7,4;5,1;7,9;5,7;8,5;6,3;2023-07-26
923;1;5;14;5,4;9,5;8,6;7,8;6,9;6;2023-07-26
923;1;6;14;8;6,6;5,2;8,8;7,4;6;2023-07-26
923;1;7;14;7;7;7;7,1;7,1;7,1;2023-07-26
923;1;8;14;5;7;9;6;8;5;2023-07-26
923;1;9;14;8,2;5,8;8,4;6,1;8,7;6,4;2023-07-26
923;1;10;14;7,4;9,7;6,9;9,1;6,4;8,6;2023-07-26
923;1;11;14;8,8;8,8;8,7;8,7;8,7;8,7;2023-07-26
923;1;12;14;6,1;8,9;6,6;9,3;7,1;9,8;2023-07-26
924;1;1;14;6,6;6,2;5,9;5,6;5,2;9,9;2023-07-26
924;1;2;14;9,6;8,4;7,2;5,9;9,7;8,5;2023-07-26
924;1;3;14;8,7;6,4;9,1;6,8;9,5;7,2;2023-07-26
924;1;4;14;7,2;9,4;6,5;8,7;5,9;8;2023-07-26
924;1;5;14;6,5;5;8,5;7;5,5;9;2023-07-26
924;1;6;14;9,3;7,2;5,1;8;5,9;8,8;2023-07-26
924;1;7;14;7,3;7,9;8,4;9;9,5;5,1;2023-07-26
924;1;8;14;5,4;6;6,6;7,2;7,8;8,4;2023-07-26
924;1;9;14;9,6;6;7,4;8,8;5,2;6,6;2023-07-26
924;1;10;14;5,6;8,5;6,4;9,3;7,2;5,1;2023-07-26
924;1;11;14;6,9;9,3;6,6;8,9;6,2;8,5;2023-07-26
924;1;12;14;5,9;6,6;7,3;7,9;8,6;9,3;2023-07-26
925;1;1;14;8,1;8,7;9,4;5,1;5,8;6,5;2023-07-26
925;1;2;14;9,4;6,2;7,9;9,6;6,3;8;2023-07-26
925;1;3;14;8,7;6,9;5;8,2;6,4;9,6;2023-07-26
925;1;4;14;8,6;7,6;6,5;5,4;9,4;8,3;2023-07-26
925;1;5;14;8,8;5,7;7,7;9,7;6,7;8,7;2023-07-26
925;1;6;14;8,9;8,3;7,6;7;6,3;5,7;2023-07-26
925;1;7;14;8,4;8,1;7,7;7,4;7;6,7;2023-07-26
925;1;8;14;6,2;6,2;6,2;6,3;6,3;6,3;2023-07-26
925;1;9;14;9,7;7,3;9,8;7,4;9,9;7,5;2023-07-26
925;1;10;14;9,1;5,8;7,5;9,2;5,8;7,5;2023-07-26
925;1;11;14;7,3;5,7;9;7,4;5,8;9,1;2023-07-26
925;1;12;14;6,1;7,3;8,6;9,9;6,2;7,5;2023-07-26
926;1;1;14;6,1;6,7;7,4;8;8,7;9,3;2023-07-26
926;1;2;14;6,9;8,7;5,5;7,2;9;5,8;2023-07-26
926;1;3;14;9,5;5,8;7,2;8,6;9,9;6,3;2023-07-26
926;1;4;14;5,7;7,9;5,1;7,3;9,4;6,6;2023-07-26
926;1;5;14;6,8;9,6;7,4;5,2;8;5,8;2023-07-26
926;1;6;14;6,1;7,3;8,5;9,8;6;7,2;2023-07-26
926;1;7;14;9,3;9,1;8,9;8,7;8,5;8,3;2023-07-26
926;1;8;14;9,8;8,4;7;5,6;9,3;7,9;2023-07-26
926;1;9;14;6,8;5,4;9,1;7,7;6,3;9,9;2023-07-26
926;1;10;14;6,2;5,8;5,4;5;9,7;9,3;2023-07-26
926;1;11;14;9,3;5,5;6,7;7,9;9,1;5,4;2023-07-26
926;1;12;14;8,6;7,1;5,6;9,1;7,6;6,1;2023-07-26
927;1;1;14;8,6;6,7;9,9;8,1;6,2;9,4;2023-07-26
927;1;2;14;8,9;7,4;6;9,5;8,1;6,7;2023-07-26
927;1;3;14;6,7;6,6;6,4;6,3;6,1;5,9;2023-07-26
927;1;4;14;6,8;9,8;7,7;5,6;8,5;6,4;2023-07-26
927;1;5;14;6,8;7,9;9;5,1;6,2;7,4;2023-07-26
927;1;6;14;6,5;5,2;8,9;7,6;6,4;5,1;2023-07-26
927;1;7;14;5,4;6,1;6,9;7,6;8,4;9,1;2023-07-26
927;1;8;14;5,2;8,7;7,2;5,7;9,3;7,8;2023-07-26
927;1;9;14;6,3;9,9;8,4;7;5,6;9,2;2023-07-26
927;1;10;14;5,2;5,7;6,2;6,7;7,2;7,7;2023-07-26
927;1;11;14;9,2;6,3;8,4;5,5;7,6;9,7;2023-07-26
927;1;12;14;5,9;8,3;5,7;8,2;5,6;8;2023-07-26
928;1;1;14;9,2;9,6;5,1;5,5;5,9;6,4;2023-07-26
928;1;2;14;8,3;9,4;5,5;6,6;7,7;8,8;2023-07-26
928;1;3;14;6,2;6,2;6,2;6,2;6,2;6,2;2023-07-26
928;1;4;14;9,2;7,5;5,8;9;7,3;5,6;2023-07-26
928;1;5;14;8,9;6,5;9,1;6,7;9,3;6,9;2023-07-26
928;1;6;14;7,5;7,5;7,4;7,4;7,4;7,4;2023-07-26
928;1;7;14;6,4;6,6;6,7;6,9;7,1;7,3;2023-07-26
928;1;8;14;7,4;5,4;8,4;6,4;9,4;7,3;2023-07-26
928;1;9;14;7,3;7,7;8,1;8,5;8,9;9,3;2023-07-26
928;1;10;14;7,6;9;5,4;6,8;8,2;9,6;2023-07-26
928;1;11;14;6;7,6;9,1;5,6;7,1;8,7;2023-07-26
928;1;12;14;9,6;6,3;8;9,7;6,4;8,1;2023-07-26
929;1;1;14;9,8;6,3;7,9;9,4;5,9;7,5;2023-07-26
929;1;2;14;6,5;9,9;8,3;6,7;5,1;8,4;2023-07-26
929;1;3;14;8,5;6,3;9,1;6,9;9,7;7,6;2023-07-26
929;1;4;14;8,5;8,7;8,8;9;9,1;9,3;2023-07-26
929;1;5;14;6,3;9,4;7,5;5,6;8,7;6,8;2023-07-26
929;1;6;14;7,1;5,8;9,5;8,2;6,9;5,6;2023-07-26
929;1;7;14;9,1;6,1;8,2;5,2;7,3;9,3;2023-07-26
929;1;8;14;6,8;7,9;9;5;6,1;7,2;2023-07-26
929;1;9;14;5,1;5,6;6,1;6,6;7,1;7,6;2023-07-26
929;1;10;14;5;9,7;9,4;9,1;8,7;8,4;2023-07-26
929;1;11;14;5;5,8;6,6;7,3;8,1;8,9;2023-07-26
929;1;12;14;9,9;8,3;6,7;5,1;8,5;7;2023-07-26
930;1;1;14;7,1;6,7;6,2;5,7;5,2;9,7;2023-07-26
930;1;2;14;6,5;8,3;5;6,7;8,5;5,2;2023-07-26
930;1;3;14;9,4;8,3;7,2;6,1;5;8,9;2023-07-26
930;1;4;14;8,2;7;5,8;9,7;8,5;7,3;2023-07-26
930;1;5;14;8,7;9,6;5,6;6,5;7,4;8,4;2023-07-26
930;1;6;14;7,1;6,9;6,8;6,6;6,5;6,3;2023-07-26
930;1;7;14;9,7;7,4;5,1;7,8;5,5;8,3;2023-07-26
930;1;8;14;5,8;6;6,1;6,3;6,4;6,6;2023-07-26
930;1;9;14;7,6;7,3;7;6,6;6,3;6;2023-07-26
930;1;10;14;8,5;7,5;6,4;5,3;9,3;8,2;2023-07-26
930;1;11;14;6,5;8,2;5;6,7;8,4;5,2;2023-07-26
930;1;12;14;8,5;5,2;6,9;8,6;5,3;7;2023-07-26
931;1;1;14;9,8;6;7,3;8,5;9,7;6;2023-07-26
931;1;2;14;5,1;6,6;8,1;9,6;6,1;7,6;2023-07-26
931;1;3;14;5,8;6,8;7,9;8,9;9,9;5,9;2023-07-26
931;1;4;14;9,3;7,9;6,6;5,2;8,8;7,5;2023-07-26
931;1;5;14;9,8;9,2;8,7;8,1;7,5;7;2023-07-26
931;1;6;14;6,8;5,1;8,3;6,5;9,7;8;2023-07-26
931;1;7;14;6,3;9,4;7,5;5,6;8,7;6,8;2023-07-26
931;1;8;14;5,9;7,7;9,4;6,2;8;9,7;2023-07-26
931;1;9;14;7,8;9,8;6,8;8,9;5,9;7,9;2023-07-26
931;1;10;14;7,1;5,2;8,4;6,5;9,6;7,8;2023-07-26
931;1;11;14;7;8,4;9,8;6,1;7,5;8,9;2023-07-26
931;1;12;14;5,3;8;5,7;8,4;6,1;8,9;2023-07-26
932;1;1;14;7,9;8,8;9,8;5,7;6,6;7,5;2023-07-26
932;1;2;14;6,8;7,4;8;8,6;9,2;9,8;2023-07-26
932;1;3;14;8,9;9,3;9,7;5,1;5,5;5,9;2023-07-26
932;1;4;14;9,2;9;8,9;8,8;8,7;8,6;2023-07-26
932;1;5;14;6,1;9,6;8;6,4;9,9;8,3;2023-07-26
932;1;6;14;7,4;8,4;9,4;5,5;6,5;7,5;2023-07-26
932;1;7;14;5,7;7,7;9,6;6,5;8,4;5,4;2023-07-26
932;1;8;14;9,1;9,9;5,6;6,4;7,1;7,9;2023-07-26
932;1;9;14;8,2;8,5;8,9;9,2;9,5;9,8;2023-07-26
932;1;10;14;6,3;7,9;9,5;6;7,6;9,2;2023-07-26
932;1;11;14;7;5,8;9,5;8,3;7,1;5,9;2023-07-26
932;1;12;14;7,3;8,2;9,1;9,9;5,8;6,7;2023-07-26
933;1;1;14;8,1;9,1;5,2;6,3;7,4;8,4;2023-07-26
933;1;2;14;8,1;9,5;5,8;7,2;8,5;9,9;2023-07-26
933;1;3;14;8,6;5,7;7,7;9,8;6,9;8,9;2023-07-26
933;1;4;14;5,2;5,7;6,3;6,8;7,4;7,9;2023-07-26
933;1;5;14;7,8;6,5;5,2;8,9;7,6;6,3;2023-07-26
933;1;6;14;5,2;6,5;7,9;9,3;5,7;7,1;2023-07-26
933;1;7;14;6,9;9;6;8;5;7,1;2023-07-26
933;1;8;14;6,2;8,8;6,4;9;6,6;9,2;2023-07-26
933;1;9;14;5;6,6;8,3;9,9;6,6;8,2;2023-07-26
933;1;10;14;5;6,1;7,2;8,3;9,4;5,5;2023-07-26
933;1;11;14;8,7;7,6;6,5;5,4;9,4;8,3;2023-07-26
933;1;12;14;6,1;7,7;9,3;6;7,6;9,2;2023-07-26
934;1;1;14;6,2;8,9;6,6;9,2;6,9;9,6;2023-07-26
934;1;2;14;9,7;8,1;6,6;5;8,4;6,8;2023-07-26
934;1;3;14;6,9;8,6;5,2;6,9;8,6;5,2;2023-07-26
934;1;4;14;8,2;5,5;7,8;5;7,3;9,6;2023-07-26
934;1;5;14;8,7;5,3;6,8;8,4;5;6,6;2023-07-26
934;1;6;14;9,1;8,1;7,1;6,1;5,1;9,1;2023-07-26
934;1;7;14;7;8,4;9,8;6,2;7,6;9;2023-07-26
934;1;8;14;5;6,4;7,7;9,1;5,5;6,9;2023-07-26
934;1;9;14;9,5;9,8;5,2;5,5;5,9;6,2;2023-07-26
934;1;10;14;9,1;5,2;6,4;7,6;8,8;9,9;2023-07-26
934;1;11;14;5,2;8,1;6;9;6,9;9,8;2023-07-26
934;1;12;14;6,9;7,2;7,5;7,9;8,2;8,5;2023-07-26
935;1;1;14;8,1;7,6;7;6,5;5,9;5,3;2023-07-26
935;1;2;14;5,5;8,3;6,2;9;6,8;9,6;2023-07-26
935;1;3;14;9,7;6,4;8,1;9,8;6,5;8,2;2023-07-26
935;1;4;14;5,1;8,8;7,5;6,1;9,8;8,5;2023-07-26
935;1;5;14;7,7;9,7;6,8;8,8;5,8;7,8;2023-07-26
935;1;6;14;7,3;8,3;9,3;5,3;6,2;7,2;2023-07-26
935;1;7;14;5,2;6,6;8;9,3;5,7;7,1;2023-07-26
935;1;8;14;8,4;8,1;7,7;7,4;7,1;6,7;2023-07-26
935;1;9;14;8,1;5,8;8,5;6,2;9;6,7;2023-07-26
935;1;10;14;8,4;8,6;8,7;8,9;9;9,2;2023-07-26
935;1;11;14;6,2;8,7;6,3;8,9;6,4;9;2023-07-26
935;1;12;14;6,6;9,7;7,8;5,9;9;7;2023-07-26
936;1;1;14;8,2;9,3;5,5;6,7;7,8;9;2023-07-26
936;1;2;14;6,1;8,6;6,2;8,7;6,3;8,8;2023-07-26
936;1;3;14;8;6,1;9,2;7,2;5,3;8,4;2023-07-26
936;1;4;14;7,5;8,2;8,9;9,5;5,2;5,8;2023-07-26
936;1;5;14;5,1;6,2;7,3;8,4;9,5;5,6;2023-07-26
936;1;6;14;5,7;9,5;8,3;7,1;5,9;9,7;2023-07-26
936;1;7;14;5,2;6,3;7,4;8,5;9,5;5,6;2023-07-26
936;1;8;14;7,9;7,7;7,5;7,3;7,1;6,9;2023-07-26
936;1;9;14;8,1;9,7;6,4;8,1;9,8;6,5;2023-07-26
936;1;10;14;7,7;6,5;5,3;9,1;7,9;6,7;2023-07-26
